Valor,Bairro,N_quartos,N_banheiros,Area
795000.0,Panamby,1.0,3.0,104
1680000.0,Brooklin,2.0,2.0,165
980000.0,Perdizes,3.0,3.0,96
330000.0,Centro,2.0,1.0,43
3820000.0,Moema,3.0,5.0,190
3750000.0,Moema,4.0,6.0,250
2450000.0,Perdizes,3.0,3.0,248
1780000.0,Brooklin,4.0,5.0,172
1630000.0,Moema,4.0,4.0,154
295000.0,Consolação,1.0,1.0,22
318900.0,Belém,2.0,2.0,55
879900.0,Ipiranga,3.0,2.0,85
989899.0,Ipiranga,3.0,2.0,145
212000.0,Morumbi,2.0,1.0,40
235000.0,Morumbi,1.0,1.0,35
450000.0,Pompéia,2.0,,60
370000.0,Moema,1.0,1.0,36
380000.0,Jardins,1.0,1.0,35
150000.0,Tatuapé,1.0,1.0,28
400000.0,Pinheiros,1.0,1.0,32
420000.0,Aclimação,1.0,1.0,34
415000.0,Aclimação,1.0,1.0,34
350000.0,Butantã,2.0,2.0,60
390.0,Butantã,2.0,2.0,60
1590000.0,Tatuapé,3.0,5.0,162
379000.0,Belém,3.0,2.0,65
350000.0,Tatuapé,2.0,1.0,45
206632.0,Consolação,1.0,1.0,23
720000.0,Perdizes,3.0,3.0,83
2150000.0,Brooklin,4.0,5.0,205
1260000.0,Perdizes,4.0,5.0,154
725000.0,Perdizes,2.0,3.0,75
1500000.0,Pinheiros,3.0,3.0,147
560000.0,Lapa,2.0,2.0,66
930000.0,Perdizes,3.0,3.0,110
745000.0,Pinheiros,2.0,2.0,85
1012000.0,Pompéia,3.0,2.0,75
750000.0,Higienópolis,2.0,2.0,106
2400000.0,Perdizes,4.0,1.0,263
1800000.0,Sumaré,3.0,5.0,158
650000.0,Pinheiros,2.0,1.0,55
2475000.0,Sumaré,3.0,5.0,265
1375000.0,Pinheiros,2.0,3.0,168
585000.0,Perdizes,2.0,2.0,69
530000.0,Perdizes,2.0,2.0,79
890000.0,Pompéia,3.0,3.0,108
960000.0,Lapa,3.0,3.0,94
600000.0,Pinheiros,2.0,1.0,83
780000.0,Higienópolis,3.0,3.0,130
1150000.0,Perdizes,4.0,4.0,132
860000.0,Perdizes,2.0,2.0,80
990000.0,Pinheiros,2.0,2.0,95
520000.0,Pinheiros,1.0,1.0,50
530000.0,Pinheiros,2.0,1.0,57
640000.0,Perdizes,3.0,3.0,105
780000.0,Pompéia,3.0,2.0,76
636000.0,Pompéia,3.0,2.0,73
1030000.0,Sumaré,2.0,2.0,110
750000.0,Perdizes,3.0,3.0,69
1550000.0,Perdizes,3.0,3.0,193
950000.0,Sumaré,3.0,2.0,112
1750000.0,Higienópolis,3.0,3.0,280
530000.0,Perdizes,2.0,1.0,68
900000.0,Pinheiros,3.0,3.0,83
1375000.0,Pinheiros,2.0,3.0,168
650000.0,Higienópolis,2.0,2.0,97
640000.0,Perdizes,2.0,3.0,88
765000.0,Pompéia,3.0,3.0,84
550000.0,Pompéia,3.0,1.0,111
700000.0,Perdizes,3.0,3.0,108
1370400.0,Pinheiros,2.0,1.0,100
900000.0,Higienópolis,3.0,3.0,150
740000.0,Pinheiros,2.0,2.0,77
670000.0,Sumaré,3.0,2.0,99
510000.0,Perdizes,1.0,1.0,45
640000.0,Pompéia,3.0,2.0,74
782000.0,Pinheiros,2.0,2.0,79
740000.0,Pinheiros,1.0,2.0,78
1250000.0,Pinheiros,3.0,2.0,155
1800000.0,Pinheiros,4.0,4.0,120
580000.0,Pinheiros,1.0,1.0,41
890000.0,Pompéia,3.0,3.0,86
740000.0,Perdizes,3.0,2.0,77
530000.0,Pompéia,2.0,2.0,65
780000.0,Pinheiros,1.0,2.0,61
745000.0,Perdizes,3.0,2.0,119
800000.0,Higienópolis,2.0,2.0,96
830000.0,Sumaré,3.0,2.0,127
2000000.0,Perdizes,3.0,4.0,242
680000.0,Sumaré,2.0,1.0,95
750000.0,Higienópolis,3.0,3.0,129
700000.0,Pinheiros,2.0,2.0,83
987000.0,Pompéia,3.0,3.0,90
780000.0,Higienópolis,2.0,2.0,95
1800000.0,Perdizes,3.0,1.0,198
740000.0,Pompéia,3.0,3.0,87
1190000.0,Perdizes,4.0,3.0,113
500000.0,Pompéia,2.0,1.0,63
810000.0,Higienópolis,3.0,1.0,78
780000.0,Perdizes,3.0,2.0,110
1600000.0,Pinheiros,3.0,3.0,110
2500000.0,Lapa,3.0,4.0,197
1200000.0,Higienópolis,3.0,2.0,138
580000.0,Pompéia,3.0,3.0,64
550000.0,Pinheiros,2.0,2.0,58
960000.0,Lapa,3.0,3.0,220
2200000.0,Pinheiros,4.0,5.0,189
750000.0,Pompéia,3.0,3.0,87
1900000.0,Pinheiros,3.0,4.0,136
750000.0,Sumaré,3.0,2.0,84
2200000.0,Perdizes,4.0,3.0,156
650000.0,Perdizes,2.0,2.0,79
600000.0,Pinheiros,2.0,2.0,65
520000.0,Pinheiros,2.0,1.0,78
500000.0,Perdizes,2.0,1.0,85
883000.0,Pinheiros,2.0,2.0,92
590000.0,Sumaré,2.0,2.0,86
1000000.0,Perdizes,3.0,3.0,131
770000.0,Pinheiros,1.0,2.0,45
850000.0,Pinheiros,2.0,2.0,70
1300000.0,Higienópolis,3.0,4.0,167
690000.0,Perdizes,1.0,2.0,74
900000.0,Higienópolis,3.0,2.0,95
565000.0,Pinheiros,1.0,1.0,39
1120000.0,Higienópolis,3.0,2.0,140
17500000.0,Ibirapuera,4.0,6.0,632
1238000.0,Saúde,3.0,5.0,127
990000.0,Paraíso,2.0,2.0,108
1800000.0,Moema,3.0,4.0,155
3500000.0,Moema,2.0,4.0,248
4100000.0,Higienópolis,4.0,3.0,370
1300000.0,Perdizes,4.0,3.0,117
370000.0,Butantã,2.0,2.0,64
4990000.0,Higienópolis,4.0,5.0,395
850000.0,Imirim,2.0,3.0,110
422000.0,Moema,1.0,1.0,27
300000.0,Brooklin,1.0,1.0,35
430000.0,Jardins,1.0,1.0,32
236000.0,Itaquera,2.0,1.0,47
1300000.0,Higienópolis,3.0,3.0,109
2199000.0,Higienópolis,4.0,4.0,270
400000.0,Consolação,1.0,1.0,49
699900.0,Perdizes,2.0,2.0,120
1750000.0,Pompéia,3.0,4.0,241
930000.0,Pompéia,2.0,2.0,130
745000.0,Perdizes,3.0,2.0,77
750000.0,Higienópolis,3.0,2.0,95
895000.0,Consolação,2.0,2.0,63
750000.0,Tatuapé,2.0,3.0,89
3150000.0,Brooklin,4.0,4.0,210
3150000.0,Brooklin,4.0,5.0,210
3600000.0,Brooklin,3.0,5.0,240
1900000.0,Moema,3.0,3.0,150
1950000.0,Brooklin,3.0,4.0,175
385000.0,Jaguaré,3.0,2.0,70
695000.0,Perdizes,2.0,3.0,85
200000.0,Santana,1.0,1.0,32
410000.0,Ipiranga,1.0,1.0,41
220000.0,Moema,1.0,1.0,29
420000.0,Brooklin,1.0,1.0,44
527000.0,Mooca,2.0,2.0,70
690000.0,Tatuapé,3.0,2.0,93
795000.0,Tatuapé,3.0,3.0,106
1150000.0,Tatuapé,3.0,4.0,127
810000.0,Tatuapé,3.0,2.0,106
1620000.0,Tatuapé,4.0,2.0,162
360000.0,Tatuapé,3.0,1.0,66
798000.0,Vila Madalena,2.0,2.0,84
960000.0,Sumaré,2.0,2.0,105
2499900.0,Moema,3.0,5.0,175
1856600.0,Moema,3.0,4.0,146
375000.0,Tatuapé,3.0,2.0,64
2350000.0,Brooklin,3.0,5.0,234
6500000.0,Moema,3.0,6.0,306
550000.0,Saúde,2.0,2.0,55
670000.0,Ipiranga,2.0,2.0,68
1420000.0,Cambuci,3.0,5.0,133
1900000.0,Higienópolis,4.0,2.0,250
2050000.0,Aclimação,3.0,5.0,170
1950000.0,Paraíso,3.0,3.0,173
2150000.0,Lapa,3.0,5.0,185
3500000.0,Brooklin,4.0,6.0,239
2650000.0,Moema,2.0,4.0,173
2690000.0,Moema,2.0,4.0,162
3600000.0,Higienópolis,3.0,4.0,213
3500000.0,Higienópolis,4.0,3.0,202
5637000.0,Pinheiros,4.0,6.0,332
1599007.0,Pinheiros,2.0,4.0,110
1447000.0,Pinheiros,3.0,3.0,118
345000.0,Jabaquara,2.0,1.0,55
398899.0,Lapa,2.0,,55
312899.0,Cambuci,2.0,1.0,49
310000.0,Moema,1.0,1.0,35
350000.0,Moema,1.0,1.0,40
260000.0,Moema,1.0,1.0,32
250000.0,Moema,1.0,1.0,29
320000.0,Moema,1.0,1.0,29
325000.0,Moema,1.0,1.0,35
480000.0,Moema,1.0,1.0,37
510000.0,Moema,1.0,1.0,52
320000.0,Moema,1.0,1.0,35
450000.0,Moema,1.0,1.0,37
1165000.0,Moema,3.0,2.0,120
510000.0,Moema,2.0,1.0,45
200000.0,Moema,1.0,1.0,30
290000.0,Moema,1.0,1.0,30
350000.0,Moema,1.0,1.0,35
560000.0,Moema,1.0,1.0,42
230000.0,Moema,1.0,1.0,32
305000.0,Moema,1.0,1.0,37
380000.0,Moema,1.0,1.0,37
380000.0,Moema,1.0,1.0,37
559000.0,Pinheiros,1.0,2.0,36
310000.0,Higienópolis,1.0,1.0,32
590000.0,Mooca,2.0,1.0,68
395000.0,Tatuapé,2.0,2.0,60
547000.0,Tatuapé,3.0,2.0,70
380000000.0,Imirim,2.0,1.0,53
520000.0,Aclimação,,1.0,40
354000.0,Pinheiros,1.0,1.0,24
550000.0,Perdizes,2.0,2.0,81
850000.0,Perdizes,3.0,,105
399000.0,Parque Novo Mundo,2.0,2.0,59
785000.0,Penha,3.0,2.0,89
749000.0,Panamby,2.0,3.0,104
540000.0,Itaim Bibi,1.0,1.0,29
220000.0,Santana,1.0,1.0,26
265000.0,Moema,1.0,1.0,27
445000.0,Jardins,1.0,1.0,29
979000000.0,Morumbi,4.0,4.0,315
2400000.0,Moema,2.0,2.0,182
948900.0,Panamby,4.0,5.0,141
255000.0,Brás,2.0,1.0,48
298900.0,Morumbi,3.0,2.0,70
330000.0,Centro,2.0,1.0,45
911240.0,Lapa,3.0,3.0,104
987705.0,Moema,2.0,2.0,71
451563.0,Penha,3.0,2.0,72
1090000.0,Moema,3.0,3.0,105
1780000.0,Jardins,2.0,2.0,123
715610.0,Consolação,2.0,2.0,66
250000.0,Perdizes,1.0,1.0,29
318000.0,Consolação,1.0,1.0,40
264900.0,Morumbi,2.0,1.0,50
240000.0,Moema,1.0,1.0,33
684000.0,Moema,2.0,2.0,62
255000.0,Paraíso,1.0,1.0,30
650000.0,Jardins,1.0,1.0,40
485000.0,Brás,3.0,2.0,65
598900.0,Morumbi,3.0,3.0,88
278900.0,Morumbi,3.0,2.0,64
369890.0,Mooca,2.0,2.0,64
2652949.0,Indianópolis,2.0,3.0,345
480000.0,Aclimação,2.0,1.0,51
440000.0,Jardins,1.0,1.0,40
1290000.0,Paraíso,3.0,3.0,127
3150000.0,Brooklin,4.0,5.0,210
350000.0,Consolação,1.0,1.0,48
930000.0,Consolação,3.0,2.0,120
2749999.0,Higienópolis,3.0,3.0,249
250000.0,Jardins,1.0,1.0,33
840000.0,Moema,2.0,1.0,65
800000.0,Aclimação,2.0,2.0,74
3700000.0,Perdizes,4.0,6.0,266
355000.0,Centro,2.0,1.0,47
480000.0,Interlagos,3.0,2.0,72
463500.0,Indianópolis,2.0,1.0,60
1080000.0,Mirandópolis,3.0,3.0,95
950000.0,Ipiranga,4.0,3.0,154
1250000.0,Higienópolis,3.0,2.0,108
1595000.0,Brooklin,3.0,5.0,147
650000.0,Brooklin,3.0,2.0,80
423470.0,Morumbi,3.0,2.0,70
1850000.0,Brooklin,3.0,5.0,147
1760000.0,Brooklin,3.0,5.0,147
1390000.0,Brooklin,3.0,4.0,124
1250000.0,Brooklin,3.0,3.0,115
1690000.0,Jardins,3.0,2.0,132
364000.0,Pinheiros,,1.0,30
690000.0,Vila Madalena,1.0,2.0,60
1650000.0,Perdizes,4.0,5.0,161
1390000.0,Perdizes,4.0,4.0,125
3100000.0,Perdizes,4.0,6.0,224
375000.0,Moema,1.0,1.0,37
165000.0,Santana,1.0,1.0,32
2499000.0,Moema,3.0,5.0,175
6400000.0,Pinheiros,4.0,4.0,332
2849000.0,Moema,4.0,3.0,172
553900.0,Liberdade,2.0,2.0,65
393000.0,Pinheiros,1.0,1.0,35
357700.0,Pinheiros,1.0,1.0,30
604000.0,Pinheiros,1.0,1.0,49
486000.0,Pinheiros,1.0,1.0,39
1300000.0,Tatuapé,5.0,6.0,290
3122000.0,Moema,4.0,6.0,182
1600000.0,Ipiranga,4.0,4.0,170
980000.0,Ipiranga,3.0,5.0,224
700000.0,Saúde,2.0,3.0,80
1320000.0,Mooca,4.0,5.0,178
540123.0,Tatuapé,2.0,,67
749334.0,Tatuapé,3.0,3.0,102
823000.0,Ipiranga,3.0,3.0,84
450000.0,Brooklin,1.0,1.0,36
423000.0,Higienópolis,1.0,1.0,39
165000.0,Santana,1.0,1.0,50
250000.0,Jardins,1.0,,30
365000.0,Pinheiros,1.0,1.0,30
2970000.0,Moema,4.0,5.0,182
280000.0,Sacomã,2.0,1.0,50
350000.0,Pinheiros,1.0,1.0,30
950000.0,Mooca,3.0,4.0,109
950000.0,Mooca,3.0,2.0,112
600000.0,Higienópolis,2.0,1.0,40
200000.0,Santana,1.0,1.0,32
225000.0,Moema,1.0,1.0,26
300000.0,Jardins,1.0,1.0,33
510000.0,Moema,1.0,1.0,55
349000.0,Mooca,2.0,2.0,64
399000.0,Mooca,3.0,2.0,73
1149000.0,Perdizes,3.0,5.0,159
1790000.0,Santana,3.0,5.0,182
782000.0,Pinheiros,2.0,2.0,60
1615000.0,Pinheiros,3.0,4.0,140
701000.0,Pacaembu,1.0,2.0,72
388000.0,República,1.0,1.0,39
290000.0,República,1.0,1.0,20
900000.0,Perdizes,3.0,2.0,130
800000.0,Pinheiros,3.0,3.0,98
1170000.0,Pinheiros,3.0,1.0,104
215000.0,Liberdade,2.0,1.0,45
606000.0,Saúde,2.0,2.0,56
470000.0,Morumbi,2.0,2.0,75
290000.0,Brás,2.0,1.0,50
456000.0,Ipiranga,2.0,2.0,60
1500000.0,Perdizes,3.0,3.0,205
415000.0,República,2.0,1.0,48
795000.0,Ipiranga,2.0,2.0,94
320000.0,Consolação,2.0,1.0,45
540000.0,Ipiranga,2.0,2.0,77
710000.0,Ipiranga,3.0,2.0,137
900000.0,Ipiranga,3.0,3.0,103
798000.0,Ipiranga,3.0,3.0,103
1150000.0,Indianópolis,3.0,4.0,102
1250000.0,Ipiranga,4.0,2.0,200
320000.0,Limão,2.0,1.0,49
320000.0,Limão,2.0,1.0,47
220000.0,Morumbi,2.0,1.0,58
1350000.0,Brooklin,2.0,3.0,83
1050000.0,Santana,3.0,5.0,257
640000.0,Brooklin,1.0,1.0,57
2750000.0,Brooklin,4.0,5.0,225
2400000.0,Brooklin,4.0,6.0,234
2100000.0,Brooklin,4.0,5.0,210
260000.0,Moema,1.0,1.0,27
430000.0,Consolação,1.0,1.0,32
165000.0,Santana,1.0,1.0,32
325000.0,Jardins,1.0,1.0,32
1800000.0,Alto de Pinheiros,3.0,4.0,170
2000000.0,Paraíso,4.0,2.0,205
770000.0,Consolação,1.0,1.0,52
2900000.0,Paraíso,4.0,4.0,210
650000.0,Mooca,3.0,,85
385000.0,Interlagos,3.0,2.0,72
590000.0,Perdizes,2.0,1.0,90
1200000.0,Consolação,3.0,2.0,120
1200000.0,Consolação,3.0,2.0,120
230000.0,Pirituba,2.0,1.0,50
800000.0,República,2.0,,100
530000.0,Brooklin,2.0,1.0,54
200000.0,Centro,1.0,1.0,32
213000.0,Aclimação,1.0,1.0,30
700000.0,Higienópolis,3.0,3.0,148
470000.0,Moema,2.0,1.0,76
650000.0,Brooklin,3.0,3.0,97
366000.0,Vila Madalena,,1.0,25
456000.0,Ipiranga,2.0,2.0,63
2600000.0,Paraíso,2.0,3.0,164
153640.0,Butantã,2.0,1.0,40
335000.0,Jabaquara,2.0,1.0,54
426000.0,Brás,2.0,2.0,57
460000.0,Centro,2.0,2.0,76
179000.0,Brás,,1.0,27
280000.0,Jaguaré,2.0,1.0,47
350000.0,Saúde,3.0,1.0,66
179000.0,Brás,1.0,1.0,27
250000.0,Cursino,2.0,1.0,56
285000.0,Jardins,1.0,1.0,28
320000.0,Tatuapé,2.0,1.0,49
1795000.0,Tatuapé,3.0,5.0,257
199000.0,Sacomã,2.0,1.0,52
420000.0,Saúde,2.0,1.0,55
430000.0,Pinheiros,1.0,1.0,30
5000000.0,Higienópolis,5.0,7.0,580
450000.0,Pinheiros,1.0,1.0,43
290000.0,Moema,1.0,1.0,36
225000.0,Moema,1.0,1.0,26
300000.0,Moema,1.0,1.0,33
370000.0,Moema,1.0,1.0,36
1780000.0,Jardins,2.0,3.0,66
820000.0,Pompéia,3.0,3.0,103
184900.0,Cambuci,2.0,1.0,41
149900.0,Itaquera,2.0,1.0,41
370000.0,Jaguaré,3.0,2.0,78
788000.0,Ipiranga,3.0,2.0,82
2500000.0,Moema,3.0,3.0,250
2450000.0,Pinheiros,3.0,5.0,150
2800000.0,Pinheiros,4.0,6.0,250
849000.0,Butantã,3.0,3.0,105
560000.0,Saúde,2.0,2.0,60
499997.0,Morumbi,2.0,3.0,79
330000.0,Socorro,2.0,1.0,50
280000.0,Itaquera,2.0,1.0,51
640000.0,Mooca,,2.0,86
190000.0,Itaquera,2.0,1.0,41
152900.0,Sacomã,2.0,1.0,32
152900.0,Pirituba,2.0,1.0,41
152900.0,Pirituba,2.0,1.0,41
795000.0,Morumbi,3.0,5.0,122
260000.0,Mooca,2.0,1.0,48
215000.0,Cidade Ademar,2.0,1.0,45
184900.0,Cambuci,2.0,1.0,41
510000.0,Moema,1.0,1.0,55
380000.0,Jardins,1.0,1.0,35
330000.0,Jardins,1.0,1.0,29
602000.0,Aclimação,2.0,2.0,68
1677454.0,Ipiranga,4.0,4.0,170
322000.0,Belém,2.0,2.0,55
379000.0,Belém,3.0,,65
1780000.0,Brooklin,4.0,6.0,160
996000.0,Ipiranga,3.0,4.0,103
720000.0,Centro,3.0,2.0,90
430000.0,Saúde,2.0,1.0,52
1800000.0,Centro,3.0,5.0,171
1200000.0,Saúde,3.0,5.0,137
730000.0,Saúde,3.0,2.0,82
1670000.0,Saúde,3.0,3.0,136
690000.0,Centro,3.0,2.0,70
1500000.0,Moema,3.0,3.0,120
1190000.0,Saúde,2.0,3.0,99
240000.0,Brooklin,1.0,1.0,32
320000.0,Moema,1.0,1.0,33
320000.0,Pinheiros,1.0,1.0,28
2100000.0,Jardins,4.0,4.0,133
2850000.0,Aclimação,4.0,4.0,250
720000.0,Pinheiros,1.0,2.0,74
990000.0,Pinheiros,2.0,2.0,95
2550000.0,Aclimação,4.0,5.0,250
980000.0,Pinheiros,1.0,2.0,125
310000.0,Higienópolis,1.0,1.0,32
320000.0,Moema,1.0,1.0,32
299900.0,Jabaquara,1.0,1.0,50
325000.0,Jardins,1.0,1.0,36
760000.0,Jardins,1.0,1.0,62
2900000.0,Perdizes,4.0,6.0,264
655000.0,Morumbi,3.0,3.0,106
1099000.0,Panamby,4.0,5.0,182
1550000.0,Panamby,4.0,5.0,200
1510000.0,Panamby,3.0,5.0,200
2380000.0,Higienópolis,3.0,9.0,290
2950000.0,Higienópolis,3.0,5.0,276
1390000.0,Perdizes,3.0,4.0,136
220000.0,Moema,1.0,1.0,27
265000.0,Butantã,2.0,1.0,57
290000.0,Jardins,1.0,1.0,33
220000.0,Moema,1.0,1.0,26
220000.0,Moema,1.0,1.0,26
380000.0,Tatuapé,3.0,2.0,70
220000.0,Aclimação,,1.0,40
1050000.0,Jardins,2.0,2.0,80
2200000.0,Brooklin,3.0,6.0,205
2900000.0,Brooklin,3.0,5.0,240
2450000.0,Brooklin,3.0,4.0,178
2200000.0,Pinheiros,2.0,4.0,150
2400000.0,Brooklin,3.0,4.0,200
297000.0,Consolação,1.0,1.0,42
2730280.0,Indianópolis,3.0,2.0,163
180000.0,Mirandópolis,1.0,1.0,25
590000.0,Aclimação,2.0,1.0,65
315000.0,Tatuapé,2.0,1.0,51
5000000.0,Vila Madalena,4.0,6.0,276
778000.0,Morumbi,3.0,5.0,142
337000.0,Morumbi,3.0,3.0,67
340000.0,Morumbi,2.0,2.0,67
420000.0,Pinheiros,2.0,1.0,50
149900.0,Sacomã,2.0,1.0,32
575000.0,Pinheiros,1.0,1.0,43
850000.0,Jaguaré,3.0,5.0,102
679600.0,Tatuapé,4.0,2.0,104
295000.0,Jardins,1.0,1.0,35
2300000.0,Aclimação,4.0,4.0,172
2350000.0,Pacaembu,4.0,4.0,298
260000.0,Mooca,2.0,1.0,45
110000.0,Butantã,2.0,1.0,50
641000.0,Mooca,3.0,2.0,85
238000.0,Moema,1.0,1.0,30
750000.0,Pinheiros,1.0,1.0,43
330000.0,Mooca,2.0,1.0,50
330000.0,Mooca,2.0,1.0,51
320000.0,Freguesia Do Ó,2.0,1.0,55
1049000.0,Indianópolis,3.0,4.0,118
550000.0,Aclimação,2.0,2.0,72
1380000.0,Aclimação,3.0,3.0,111
159900.0,Brás,1.0,1.0,30
1200000.0,Higienópolis,3.0,2.0,115
1385000.0,Pinheiros,3.0,4.0,104
650000.0,Aclimação,1.0,1.0,105
430000.0,Moema,1.0,1.0,38
530000.0,Moema,1.0,1.0,53
480000.0,Saúde,2.0,2.0,50
650000.0,Pinheiros,1.0,1.0,44
1000000.0,Pinheiros,2.0,2.0,71
265000.0,República,,1.0,45
370000.0,Jaguaré,2.0,2.0,72
440000.0,Consolação,1.0,1.0,35
200000.0,Penha,2.0,1.0,47
720000.0,Consolação,1.0,1.0,45
710000.0,Moema,2.0,3.0,90
1350000.0,Morumbi,3.0,5.0,170
340000.0,Saúde,1.0,1.0,35
1180000.0,Perdizes,4.0,5.0,155
1450000.0,Perdizes,3.0,5.0,170
790000.0,Pompéia,2.0,3.0,90
350000.0,Moema,1.0,1.0,30
320000.0,Mooca,2.0,2.0,55
250000.0,Morumbi,2.0,1.0,63
240000.0,Pirituba,3.0,1.0,60
895000.0,Tatuapé,3.0,,112
590000.0,Tatuapé,2.0,2.0,80
950000.0,Tatuapé,3.0,3.0,146
149900.0,Sacomã,2.0,1.0,32
149900.0,Sacomã,2.0,1.0,32
149900.0,Sacomã,,1.0,32
340000.0,Ipiranga,2.0,1.0,55
1400000.0,Cambuci,3.0,4.0,133
279000.0,Morumbi,3.0,1.0,69
149900.0,Sacomã,2.0,1.0,32
149900.0,Sacomã,1.0,1.0,32
419000.0,Ipiranga,2.0,2.0,56
1378000.0,Moema,3.0,3.0,102
360000.0,Jardins,1.0,1.0,42
300000.0,Moema,1.0,1.0,33
380000.0,Jardins,1.0,1.0,35
380000.0,Pinheiros,2.0,1.0,35
365000.0,Butantã,2.0,2.0,60
2770000.0,Indianópolis,4.0,3.0,163
379900.0,Sapopemba,4.0,3.0,143
975000.0,Aclimação,2.0,2.0,87
3200000.0,Pacaembu,,5.0,370
2280000.0,Santana,3.0,4.0,250
221000.0,Santana,2.0,1.0,34
1750000.0,Perdizes,3.0,4.0,160
285000.0,Itaquera,2.0,1.0,50
660000.0,Saúde,1.0,1.0,69
270000.0,Consolação,1.0,1.0,30
240000.0,Jardins,1.0,1.0,30
250000.0,Jaguaré,,,50
320000.0,Moema,1.0,1.0,38
388461.0,República,1.0,1.0,39
640000.0,Jardins,1.0,1.0,60
2390000.0,Ipiranga,4.0,5.0,252
415000.0,Saúde,1.0,1.0,35
375000.0,Saúde,1.0,1.0,35
587679.0,Saúde,2.0,2.0,58
310000.0,Tatuapé,2.0,1.0,50
175000.0,Belém,2.0,1.0,41
326000.0,Tatuapé,2.0,1.0,49
553000.0,Jaguaré,3.0,2.0,70
5950000.0,Moema,4.0,6.0,324
255000.0,Jardins,1.0,1.0,31
420000.0,Jardins,1.0,1.0,12
240000.0,Consolação,1.0,1.0,23
430000.0,Moema,1.0,1.0,38
1070000.0,Indianópolis,4.0,4.0,145
379000.0,Belém,3.0,2.0,65
240000.0,Centro,1.0,1.0,22
699000.0,Mooca,3.0,2.0,94
360000.0,Mooca,2.0,1.0,50
400000.0,Mooca,3.0,2.0,63
340000.0,Mooca,2.0,1.0,55
350000.0,Mooca,2.0,1.0,50
1150000.0,Paraíso,3.0,3.0,108
400000.0,Centro,3.0,2.0,64
515000.0,Perdizes,2.0,2.0,78
480000.0,Consolação,1.0,2.0,47
1320000.0,Tatuapé,4.0,2.0,164
400000.0,Ipiranga,2.0,2.0,90
400000.0,Aclimação,2.0,1.0,75
395000.0,Ipiranga,2.0,2.0,87
395000.0,Ipiranga,2.0,1.0,56
450000.0,Saúde,2.0,2.0,69
750000.0,Paraíso,2.0,1.0,107
570000.0,Limão,3.0,2.0,78
340000.0,Brooklin,1.0,1.0,29
480000.0,Moema,1.0,1.0,55
400000.0,Pinheiros,1.0,1.0,32
1300000.0,Interlagos,3.0,2.0,144
188900.0,Brás,1.0,1.0,22
179900.0,Centro,2.0,1.0,45
1350000.0,Pinheiros,2.0,3.0,90
1230000.0,Panamby,4.0,,163
2660000.0,Ipiranga,3.0,5.0,213
1170000.0,Ipiranga,3.0,4.0,146
960000.0,Saúde,3.0,3.0,97
950000.0,Ipiranga,4.0,4.0,135
210000.0,República,1.0,1.0,34
285000.0,Interlagos,3.0,1.0,60
570000.0,Higienópolis,2.0,1.0,40
305000.0,Consolação,1.0,1.0,27
235000.0,Jardins,1.0,1.0,23
320000.0,Jaguaré,2.0,1.0,46
280000.0,Jaguaré,2.0,2.0,65
450000.0,Jardins,1.0,1.0,40
265000.0,Brooklin,1.0,1.0,32
298000.0,Paraíso,1.0,1.0,33
300000.0,Moema,1.0,1.0,33
200000.0,Morumbi,1.0,1.0,35
980000.0,Ipiranga,3.0,5.0,222
199000.0,Liberdade,1.0,1.0,37
420000.0,Sacomã,2.0,2.0,67
1390000.0,Pinheiros,3.0,3.0,102
639000.0,Pinheiros,2.0,2.0,70
225000.0,Paraíso,1.0,1.0,28
425000.0,Pinheiros,1.0,1.0,27
690000.0,Panamby,1.0,2.0,82
315000.0,Moema,1.0,1.0,30
580000.0,Jardins,2.0,1.0,45
260000.0,Limão,2.0,1.0,59
5240000.0,Paraíso,4.0,6.0,345
240000.0,Itaquera,4.0,2.0,90
285000.0,Parque Novo Mundo,,1.0,54
585000.0,Saúde,2.0,2.0,56
320000.0,Pinheiros,1.0,1.0,28
430000.0,Ipiranga,2.0,2.0,63
360000.0,Moema,1.0,1.0,32
1350000.0,Saúde,2.0,3.0,104
2750000.0,Moema,4.0,5.0,229
420000.0,Perdizes,1.0,1.0,37
430000.0,Higienópolis,1.0,,39
